,Time,rep,baseline,variable,value,glucose,inoc,glucose_conc,inoc_name
2052,11.3403664,x,yes,D2,8.899815614,1.25,7,D,2
2053,11.5903664,x,yes,D2,8.281401824,1.25,7,D,2
2054,11.8403664,x,yes,D2,7.339320997,1.25,7,D,2
2055,12.0903664,x,yes,D2,6.275917882,1.25,7,D,2
2056,12.3403664,x,yes,D2,5.569300209,1.25,7,D,2
2057,12.5903664,x,yes,D2,5.075190982,1.25,7,D,2
2058,12.8403664,x,yes,D2,4.610539508,1.25,7,D,2
2059,13.0903664,x,yes,D2,4.105394842,1.25,7,D,2
2060,13.3403664,x,yes,D2,3.566283643,1.25,7,D,2
2061,13.5903664,x,yes,D2,3.025672743,1.25,7,D,2
2062,13.8403664,x,yes,D2,2.4892898,1.25,7,D,2
2063,14.0903664,x,yes,D2,1.93374423,1.25,7,D,2
2064,14.3403664,x,yes,D2,1.333278413,1.25,7,D,2
2065,14.5903664,x,yes,D2,0.762775664,1.25,7,D,2
2066,14.8403664,x,yes,D2,0.19637415,1.25,7,D,2
2067,15.0903664,x,yes,D2,-0.352101327,1.25,7,D,2
2068,15.3403664,x,yes,D2,-0.98012755,1.25,7,D,2
2069,15.5903664,x,yes,D2,-1.574563579,1.25,7,D,2
2070,15.8403664,x,yes,D2,-2.193709826,1.25,7,D,2
2071,16.0903664,x,yes,D2,-2.784466167,1.25,7,D,2
2072,16.3403664,x,yes,D2,-3.420494199,1.25,7,D,2
2073,16.5903664,x,yes,D2,-3.880111175,1.25,7,D,2
2074,16.8403664,x,yes,D2,-4.340534477,1.25,7,D,2
2075,17.0903664,x,yes,D2,-4.774023542,1.25,7,D,2
2076,17.3403664,x,yes,D2,-5.150713993,1.25,7,D,2
2077,17.5903664,x,yes,D2,-5.57917552,1.25,7,D,2
2078,17.8403664,x,yes,D2,-5.950170702,1.25,7,D,2
2079,18.0903664,x,yes,D2,-6.315668769,1.25,7,D,2
2080,18.3403664,x,yes,D2,-6.651905407,1.25,7,D,2
2081,18.5903664,x,yes,D2,-6.996656863,1.25,7,D,2
2082,18.8403664,x,yes,D2,-7.353457663,1.25,7,D,2
2083,19.0903664,x,yes,D2,-7.619318949,1.25,7,D,2
2084,19.3403664,x,yes,D2,-7.971586014,1.25,7,D,2
2085,19.5903664,x,yes,D2,-8.243125136,1.25,7,D,2
2086,19.8403664,x,yes,D2,-8.516442478,1.25,7,D,2
2087,20.0903664,x,yes,D2,-8.761223501,1.25,7,D,2
2088,20.3403664,x,yes,D2,-9.02964655,1.25,7,D,2
2089,20.5903664,x,yes,D2,-9.255327006,1.25,7,D,2
2090,20.8403664,x,yes,D2,-9.492065103,1.25,7,D,2
2091,21.0903664,x,yes,D2,-9.71264093,1.25,7,D,2
2092,21.3403664,x,yes,D2,-9.918754828,1.25,7,D,2
2093,21.5903664,x,yes,D2,-10.08322982,1.25,7,D,2
2094,21.8403664,x,yes,D2,-10.37115625,1.25,7,D,2
2095,22.0903664,x,yes,D2,-10.49563742,1.25,7,D,2
2096,22.3403664,x,yes,D2,-10.7243653,1.25,7,D,2
2097,22.5903664,x,yes,D2,-10.8803777,1.25,7,D,2
2098,22.8403664,x,yes,D2,-11.0892108,1.25,7,D,2
2099,23.0903664,x,yes,D2,-11.24674603,1.25,7,D,2
2100,23.3403664,x,yes,D2,-11.4200485,1.25,7,D,2
2101,23.5903664,x,yes,D2,-11.55206419,1.25,7,D,2
2102,23.8403664,x,yes,D2,-11.75321212,1.25,7,D,2
2103,24.0903664,x,yes,D2,-11.89990223,1.25,7,D,2
2104,24.3403664,x,yes,D2,-12.03687574,1.25,7,D,2
2105,24.5903664,x,yes,D2,-12.24178648,1.25,7,D,2
2106,24.8403664,x,yes,D2,-12.391485,1.25,7,D,2
2107,25.0903664,x,yes,D2,-12.53077496,1.25,7,D,2
2108,25.3403664,x,yes,D2,-12.66826102,1.25,7,D,2
2109,25.5903664,x,yes,D2,-12.84421421,1.25,7,D,2
2110,0.831919371,xi,yes,D2,-0.171265597,1.25,7,D,2
2111,1.081919371,xi,yes,D2,2.868201703,1.25,7,D,2
2112,1.331919371,xi,yes,D2,7.553062244,1.25,7,D,2
2113,1.581919371,xi,yes,D2,14.16749857,1.25,7,D,2
2114,1.831919371,xi,yes,D2,18.39106219,1.25,7,D,2
2115,2.081919371,xi,yes,D2,21.43728152,1.25,7,D,2
2116,2.331919371,xi,yes,D2,25.99990365,1.25,7,D,2
2117,2.581919371,xi,yes,D2,29.4847456,1.25,7,D,2
2118,2.831919372,xi,yes,D2,37.57398978,1.25,7,D,2
2119,3.081919372,xi,yes,D2,42.79907369,1.25,7,D,2
2120,3.331919372,xi,yes,D2,50.75769513,1.25,7,D,2
2121,3.581919372,xi,yes,D2,60.6903263,1.25,7,D,2
2122,3.831919372,xi,yes,D2,69.82537746,1.25,7,D,2
2123,4.081919372,xi,yes,D2,78.70623716,1.25,7,D,2
2124,4.331919372,xi,yes,D2,81.61916662,1.25,7,D,2
2125,4.581919372,xi,yes,D2,79.3387662,1.25,7,D,2
2126,4.831919372,xi,yes,D2,74.97464799,1.25,7,D,2
2127,5.081919372,xi,yes,D2,66.61974342,1.25,7,D,2
2128,5.331919372,xi,yes,D2,58.85950613,1.25,7,D,2
2129,5.581919372,xi,yes,D2,51.7525118,1.25,7,D,2
2130,5.831919372,xi,yes,D2,48.279841,1.25,7,D,2
2131,6.081919372,xi,yes,D2,48.45103621,1.25,7,D,2
2132,6.331919372,xi,yes,D2,48.70897705,1.25,7,D,2
2133,6.581919372,xi,yes,D2,49.16416237,1.25,7,D,2
2134,6.831919372,xi,yes,D2,49.46858786,1.25,7,D,2
2135,7.081919372,xi,yes,D2,49.4603441,1.25,7,D,2
2136,7.331919372,xi,yes,D2,49.22147608,1.25,7,D,2
2137,7.581919372,xi,yes,D2,48.72245053,1.25,7,D,2
2138,7.831919372,xi,yes,D2,47.88755065,1.25,7,D,2
2139,8.081919372,xi,yes,D2,47.05318108,1.25,7,D,2
2140,8.331919372,xi,yes,D2,46.14921894,1.25,7,D,2
2141,8.581919372,xi,yes,D2,45.30367514,1.25,7,D,2
2142,8.831919372,xi,yes,D2,44.50708983,1.25,7,D,2
2143,9.081919372,xi,yes,D2,43.70204396,1.25,7,D,2
2144,9.331919372,xi,yes,D2,42.98714497,1.25,7,D,2
2145,9.581919372,xi,yes,D2,42.20707359,1.25,7,D,2
2146,9.831919372,xi,yes,D2,41.46209484,1.25,7,D,2
2147,10.08191937,xi,yes,D2,40.57440894,1.25,7,D,2
2148,10.33191937,xi,yes,D2,39.91210671,1.25,7,D,2
2149,10.58191937,xi,yes,D2,39.29022861,1.25,7,D,2
2150,10.83191937,xi,yes,D2,38.59080777,1.25,7,D,2
2151,11.08191937,xi,yes,D2,37.85657135,1.25,7,D,2
2152,11.33191937,xi,yes,D2,36.94334765,1.25,7,D,2
2153,11.58191937,xi,yes,D2,35.90286501,1.25,7,D,2
2154,11.83191937,xi,yes,D2,34.70263123,1.25,7,D,2
2155,12.08191937,xi,yes,D2,33.36179413,1.25,7,D,2
2156,12.33191937,xi,yes,D2,31.68130594,1.25,7,D,2
2157,12.58191937,xi,yes,D2,30.43851401,1.25,7,D,2
2158,12.83191937,xi,yes,D2,29.51782779,1.25,7,D,2
2159,13.08191937,xi,yes,D2,28.55744795,1.25,7,D,2
2160,13.33191937,xi,yes,D2,27.81030758,1.25,7,D,2
2161,13.58191937,xi,yes,D2,27.16561378,1.25,7,D,2
2162,13.83191937,xi,yes,D2,26.55771129,1.25,7,D,2
2163,14.08191937,xi,yes,D2,25.92431911,1.25,7,D,2
2164,14.33191937,xi,yes,D2,25.34183807,1.25,7,D,2
2165,14.58191937,xi,yes,D2,24.72033707,1.25,7,D,2
2166,14.83191937,xi,yes,D2,24.21799471,1.25,7,D,2
2167,15.08191937,xi,yes,D2,23.69731277,1.25,7,D,2
2168,15.33191937,xi,yes,D2,23.23262533,1.25,7,D,2
2169,15.58191937,xi,yes,D2,22.73553113,1.25,7,D,2
2170,15.83191937,xi,yes,D2,22.25531219,1.25,7,D,2
2171,16.08191937,xi,yes,D2,21.72278032,1.25,7,D,2
2172,16.33191937,xi,yes,D2,21.2291128,1.25,7,D,2
2173,16.58191937,xi,yes,D2,20.72473036,1.25,7,D,2
2174,16.83191937,xi,yes,D2,20.26335314,1.25,7,D,2
2175,17.08191937,xi,yes,D2,19.7928598,1.25,7,D,2
2176,17.33191937,xi,yes,D2,19.3367747,1.25,7,D,2
2177,17.58191937,xi,yes,D2,18.88622408,1.25,7,D,2
2178,17.83191937,xi,yes,D2,18.39450403,1.25,7,D,2
2179,18.08191937,xi,yes,D2,18.00880975,1.25,7,D,2
2180,18.33191937,xi,yes,D2,17.51154185,1.25,7,D,2
2181,18.58191937,xi,yes,D2,17.04646521,1.25,7,D,2
2182,18.83191937,xi,yes,D2,16.5143989,1.25,7,D,2
2183,19.08191937,xi,yes,D2,15.95125594,1.25,7,D,2
2184,19.33191937,xi,yes,D2,15.26079137,1.25,7,D,2
2185,19.58191937,xi,yes,D2,14.53392715,1.25,7,D,2
2186,19.83191937,xi,yes,D2,13.59635016,1.25,7,D,2
2187,20.08191937,xi,yes,D2,12.55838694,1.25,7,D,2
2188,20.33191937,xi,yes,D2,11.19762971,1.25,7,D,2
2189,20.58191937,xi,yes,D2,9.403971559,1.25,7,D,2
2190,20.83191937,xi,yes,D2,6.895995688,1.25,7,D,2
2191,21.08191937,xi,yes,D2,3.682613136,1.25,7,D,2
2192,21.33191937,xi,yes,D2,1.408675158,1.25,7,D,2
2193,21.58191937,xi,yes,D2,0.50075104,1.25,7,D,2
2194,21.83191937,xi,yes,D2,0.188569601,1.25,7,D,2
2195,22.08191937,xi,yes,D2,0.042845958,1.25,7,D,2
2196,22.33191937,xi,yes,D2,-0.014195852,1.25,7,D,2
2197,22.58191937,xi,yes,D2,-0.067534929,1.25,7,D,2
2198,22.83191937,xi,yes,D2,-0.101645719,1.25,7,D,2
2199,23.08191937,xi,yes,D2,-0.193892378,1.25,7,D,2
2200,23.33191937,xi,yes,D2,-0.322632057,1.25,7,D,2
2201,23.58191937,xi,yes,D2,-0.334996351,1.25,7,D,2
2202,23.83191937,xi,yes,D2,-0.385716207,1.25,7,D,2
2203,0.840610353,xii,yes,D2,-0.434663313,1.25,7,D,2
2204,1.090610353,xii,yes,D2,0.804451604,1.25,7,D,2
2205,1.340610353,xii,yes,D2,3.14712225,1.25,7,D,2
2206,1.590610353,xii,yes,D2,7.448637011,1.25,7,D,2
2207,1.840610353,xii,yes,D2,14.30231751,1.25,7,D,2
2208,2.090610353,xii,yes,D2,18.02292308,1.25,7,D,2
2209,2.340610353,xii,yes,D2,23.99447835,1.25,7,D,2
2210,2.590610353,xii,yes,D2,30.6174508,1.25,7,D,2
2211,2.840610353,xii,yes,D2,37.4573597,1.25,7,D,2
2212,3.090610353,xii,yes,D2,44.7740548,1.25,7,D,2
2213,3.340610353,xii,yes,D2,52.02204287,1.25,7,D,2
2214,3.590610353,xii,yes,D2,56.82718349,1.25,7,D,2
2215,3.840610353,xii,yes,D2,59.35112696,1.25,7,D,2
2216,4.090610353,xii,yes,D2,58.34704778,1.25,7,D,2
2217,4.340610353,xii,yes,D2,54.14622531,1.25,7,D,2
2218,4.590610353,xii,yes,D2,48.48729394,1.25,7,D,2
2219,4.840610353,xii,yes,D2,41.90861166,1.25,7,D,2
2220,5.090610353,xii,yes,D2,33.3957145,1.25,7,D,2
2221,5.340610353,xii,yes,D2,26.04989242,1.25,7,D,2
2222,5.590610353,xii,yes,D2,21.4861616,1.25,7,D,2
2223,5.840610353,xii,yes,D2,19.16412227,1.25,7,D,2
2224,6.090610353,xii,yes,D2,18.14298363,1.25,7,D,2
2225,6.340610353,xii,yes,D2,17.67115432,1.25,7,D,2
2226,6.590610353,xii,yes,D2,17.42431088,1.25,7,D,2
2227,6.840610353,xii,yes,D2,17.4389469,1.25,7,D,2
2228,7.090610353,xii,yes,D2,17.79091267,1.25,7,D,2
2229,7.340610353,xii,yes,D2,18.37459696,1.25,7,D,2
2230,7.590610353,xii,yes,D2,18.92070154,1.25,7,D,2
2231,7.840610353,xii,yes,D2,19.20177852,1.25,7,D,2
2232,8.090610353,xii,yes,D2,18.93390359,1.25,7,D,2
2233,8.340610353,xii,yes,D2,18.19632519,1.25,7,D,2
2234,8.590610353,xii,yes,D2,17.58085128,1.25,7,D,2
2235,8.840610353,xii,yes,D2,16.73018708,1.25,7,D,2
2236,9.090610353,xii,yes,D2,15.90297474,1.25,7,D,2
2237,9.340610353,xii,yes,D2,15.4701896,1.25,7,D,2
2238,9.590610353,xii,yes,D2,15.01568824,1.25,7,D,2
2239,9.840610353,xii,yes,D2,14.88292648,1.25,7,D,2
2240,10.09061035,xii,yes,D2,14.6198782,1.25,7,D,2
2241,10.34061035,xii,yes,D2,14.43174756,1.25,7,D,2
2242,10.59061035,xii,yes,D2,14.29645068,1.25,7,D,2
2243,10.84061035,xii,yes,D2,14.12246593,1.25,7,D,2
2244,11.09061035,xii,yes,D2,13.90034348,1.25,7,D,2
2245,11.34061035,xii,yes,D2,13.58458052,1.25,7,D,2
2246,11.59061035,xii,yes,D2,13.32611888,1.25,7,D,2
2247,11.84061035,xii,yes,D2,13.03231813,1.25,7,D,2
2248,12.09061035,xii,yes,D2,12.72065775,1.25,7,D,2
2249,12.34061035,xii,yes,D2,12.32520827,1.25,7,D,2
2250,12.59061035,xii,yes,D2,12.01015593,1.25,7,D,2
2251,12.84061035,xii,yes,D2,11.52510024,1.25,7,D,2
2252,13.09061035,xii,yes,D2,10.94409986,1.25,7,D,2
2253,13.34061035,xii,yes,D2,10.38144034,1.25,7,D,2
2254,13.59061035,xii,yes,D2,9.745181512,1.25,7,D,2
2255,13.84061035,xii,yes,D2,9.087413657,1.25,7,D,2
2256,14.09061035,xii,yes,D2,8.321841482,1.25,7,D,2
2257,14.34061035,xii,yes,D2,7.626069595,1.25,7,D,2
2258,14.59061035,xii,yes,D2,6.777735188,1.25,7,D,2
2259,14.84061035,xii,yes,D2,5.927471496,1.25,7,D,2
2260,15.09061035,xii,yes,D2,5.013323598,1.25,7,D,2
2261,15.34061035,xii,yes,D2,3.999151593,1.25,7,D,2
2262,15.59061035,xii,yes,D2,2.933466358,1.25,7,D,2
2263,15.84061035,xii,yes,D2,1.930672927,1.25,7,D,2
2264,16.09061035,xii,yes,D2,1.108002879,1.25,7,D,2
2265,16.34061035,xii,yes,D2,0.490620532,1.25,7,D,2
2266,16.59061035,xii,yes,D2,-0.082785376,1.25,7,D,2
2267,16.84061035,xii,yes,D2,-0.59800955,1.25,7,D,2
2268,17.09061035,xii,yes,D2,-1.063779355,1.25,7,D,2
2269,17.34061035,xii,yes,D2,-1.483817725,1.25,7,D,2
2270,17.59061035,xii,yes,D2,-1.899263939,1.25,7,D,2
2271,17.84061035,xii,yes,D2,-2.319672353,1.25,7,D,2
2272,18.09061035,xii,yes,D2,-2.654223357,1.25,7,D,2
2273,18.34061035,xii,yes,D2,-3.021402627,1.25,7,D,2
2274,18.59061035,xii,yes,D2,-3.341332323,1.25,7,D,2
2275,18.84061035,xii,yes,D2,-3.655353343,1.25,7,D,2
2276,19.09061035,xii,yes,D2,-3.942724372,1.25,7,D,2
2277,19.34061035,xii,yes,D2,-4.27851935,1.25,7,D,2
2278,19.59061035,xii,yes,D2,-4.590735546,1.25,7,D,2
2279,19.84061035,xii,yes,D2,-4.931356604,1.25,7,D,2
2280,20.09061035,xii,yes,D2,-5.179791821,1.25,7,D,2
2281,20.34061035,xii,yes,D2,-5.509898362,1.25,7,D,2
2282,20.59061035,xii,yes,D2,-5.815381089,1.25,7,D,2
2283,20.84061035,xii,yes,D2,-6.047231344,1.25,7,D,2
2284,21.09061035,xii,yes,D2,-6.286946086,1.25,7,D,2
2285,21.34061035,xii,yes,D2,-6.541761829,1.25,7,D,2
2286,21.59061035,xii,yes,D2,-6.780681979,1.25,7,D,2
2287,21.84061035,xii,yes,D2,-7.007166745,1.25,7,D,2
2288,22.09061035,xii,yes,D2,-7.209745706,1.25,7,D,2
2289,22.34061035,xii,yes,D2,-7.398490306,1.25,7,D,2
2290,22.59061035,xii,yes,D2,-7.567530629,1.25,7,D,2
2291,22.84061035,xii,yes,D2,-7.764700965,1.25,7,D,2
2292,23.09061035,xii,yes,D2,-7.934441066,1.25,7,D,2
2293,23.34061035,xii,yes,D2,-8.109701846,1.25,7,D,2
2294,23.59061035,xii,yes,D2,-8.256385859,1.25,7,D,2
2295,23.84061035,xii,yes,D2,-8.41550997,1.25,7,D,2
2296,24.09061035,xii,yes,D2,-8.565945568,1.25,7,D,2
2297,0.840366397,x,yes,D3,-1.475025829,1.25,6,D,3
2298,1.090366397,x,yes,D3,-1.238694349,1.25,6,D,3
2299,1.340366397,x,yes,D3,0.480271799,1.25,6,D,3
2300,1.590366397,x,yes,D3,3.333894181,1.25,6,D,3
2301,1.840366397,x,yes,D3,7.573099154,1.25,6,D,3
2302,2.090366397,x,yes,D3,8.761153876,1.25,6,D,3
2303,2.340366397,x,yes,D3,10.93851001,1.25,6,D,3
2304,2.590366397,x,yes,D3,14.44802473,1.25,6,D,3
2305,2.840366397,x,yes,D3,18.7265546,1.25,6,D,3
2306,3.090366397,x,yes,D3,24.19805045,1.25,6,D,3
2307,3.340366397,x,yes,D3,29.82959597,1.25,6,D,3
2308,3.590366397,x,yes,D3,35.63623559,1.25,6,D,3
2309,3.840366397,x,yes,D3,41.34083249,1.25,6,D,3
2310,4.090366397,x,yes,D3,47.58008265,1.25,6,D,3
2311,4.340366397,x,yes,D3,54.28712559,1.25,6,D,3
2312,4.590366397,x,yes,D3,60.54160144,1.25,6,D,3
2313,4.840366397,x,yes,D3,64.78358406,1.25,6,D,3
2314,5.090366397,x,yes,D3,65.3420862,1.25,6,D,3
2315,5.340366397,x,yes,D3,62.76449311,1.25,6,D,3
2316,5.590366397,x,yes,D3,57.67984224,1.25,6,D,3
2317,5.840366397,x,yes,D3,51.20250721,1.25,6,D,3
2318,6.090366397,x,yes,D3,44.56002683,1.25,6,D,3
2319,6.340366397,x,yes,D3,37.22766245,1.25,6,D,3
2320,6.590366397,x,yes,D3,31.17052374,1.25,6,D,3
2321,6.840366397,x,yes,D3,27.82836366,1.25,6,D,3
2322,7.090366397,x,yes,D3,26.24923905,1.25,6,D,3
2323,7.340366397,x,yes,D3,25.20112463,1.25,6,D,3
2324,7.590366397,x,yes,D3,24.15598855,1.25,6,D,3
2325,7.840366397,x,yes,D3,23.28472235,1.25,6,D,3
2326,8.090366397,x,yes,D3,22.57431814,1.25,6,D,3
2327,8.340366397,x,yes,D3,22.06501287,1.25,6,D,3
2328,8.590366397,x,yes,D3,21.64397439,1.25,6,D,3
2329,8.840366397,x,yes,D3,21.25371081,1.25,6,D,3
2330,9.090366397,x,yes,D3,20.9272946,1.25,6,D,3
2331,9.340366397,x,yes,D3,20.53885045,1.25,6,D,3
2332,9.590366397,x,yes,D3,20.2216795,1.25,6,D,3
2333,9.840366397,x,yes,D3,19.92924879,1.25,6,D,3
2334,10.0903664,x,yes,D3,19.65595212,1.25,6,D,3
2335,10.3403664,x,yes,D3,19.36602139,1.25,6,D,3
2336,10.5903664,x,yes,D3,19.0359076,1.25,6,D,3
2337,10.8403664,x,yes,D3,18.71855154,1.25,6,D,3
2338,11.0903664,x,yes,D3,18.38556102,1.25,6,D,3
2339,11.3403664,x,yes,D3,18.04643512,1.25,6,D,3
2340,11.5903664,x,yes,D3,17.6323821,1.25,6,D,3
2341,11.8403664,x,yes,D3,17.21163622,1.25,6,D,3
2342,12.0903664,x,yes,D3,16.78091657,1.25,6,D,3
2343,12.3403664,x,yes,D3,16.48334852,1.25,6,D,3
2344,12.5903664,x,yes,D3,16.28488266,1.25,6,D,3
2345,12.8403664,x,yes,D3,16.10503223,1.25,6,D,3
2346,13.0903664,x,yes,D3,15.91946862,1.25,6,D,3
2347,13.3403664,x,yes,D3,15.73198879,1.25,6,D,3
2348,13.5903664,x,yes,D3,15.59226597,1.25,6,D,3
2349,13.8403664,x,yes,D3,15.36507917,1.25,6,D,3
2350,14.0903664,x,yes,D3,15.10759232,1.25,6,D,3
2351,14.3403664,x,yes,D3,14.84195223,1.25,6,D,3
2352,14.5903664,x,yes,D3,14.42048437,1.25,6,D,3
2353,14.8403664,x,yes,D3,13.99028403,1.25,6,D,3
2354,15.0903664,x,yes,D3,13.42974614,1.25,6,D,3
2355,15.3403664,x,yes,D3,12.85250924,1.25,6,D,3
2356,15.5903664,x,yes,D3,12.12770124,1.25,6,D,3
2357,15.8403664,x,yes,D3,11.4219741,1.25,6,D,3
2358,16.0903664,x,yes,D3,10.67984836,1.25,6,D,3
2359,16.3403664,x,yes,D3,9.98491196,1.25,6,D,3
2360,16.5903664,x,yes,D3,9.434715918,1.25,6,D,3
2361,16.8403664,x,yes,D3,8.997817131,1.25,6,D,3
2362,17.0903664,x,yes,D3,8.639184804,1.25,6,D,3
2363,17.3403664,x,yes,D3,8.32059112,1.25,6,D,3
2364,17.5903664,x,yes,D3,7.960179341,1.25,6,D,3
2365,17.8403664,x,yes,D3,7.702639408,1.25,6,D,3
2366,18.0903664,x,yes,D3,7.386804911,1.25,6,D,3
2367,18.3403664,x,yes,D3,7.102534568,1.25,6,D,3
2368,18.5903664,x,yes,D3,6.818370054,1.25,6,D,3
2369,18.8403664,x,yes,D3,6.564725241,1.25,6,D,3
2370,19.0903664,x,yes,D3,6.303527269,1.25,6,D,3
2371,19.3403664,x,yes,D3,6.028916975,1.25,6,D,3
2372,19.5903664,x,yes,D3,5.813728032,1.25,6,D,3
2373,19.8403664,x,yes,D3,5.565535116,1.25,6,D,3
2374,20.0903664,x,yes,D3,5.374110029,1.25,6,D,3
2375,20.3403664,x,yes,D3,5.129165018,1.25,6,D,3
2376,20.5903664,x,yes,D3,4.956759987,1.25,6,D,3
2377,20.8403664,x,yes,D3,4.735907697,1.25,6,D,3
2378,21.0903664,x,yes,D3,4.571178001,1.25,6,D,3
2379,21.3403664,x,yes,D3,4.391640606,1.25,6,D,3
2380,21.5903664,x,yes,D3,4.167552236,1.25,6,D,3
2381,21.8403664,x,yes,D3,3.974294798,1.25,6,D,3
2382,22.0903664,x,yes,D3,3.808365569,1.25,6,D,3
2383,22.3403664,x,yes,D3,3.655369965,1.25,6,D,3
2384,22.5903664,x,yes,D3,3.46052767,1.25,6,D,3
2385,22.8403664,x,yes,D3,3.275721151,1.25,6,D,3
2386,23.0903664,x,yes,D3,3.118180029,1.25,6,D,3
2387,23.3403664,x,yes,D3,2.900572453,1.25,6,D,3
2388,23.5903664,x,yes,D3,2.726639917,1.25,6,D,3
2389,23.8403664,x,yes,D3,2.553786712,1.25,6,D,3
2390,24.0903664,x,yes,D3,2.358386485,1.25,6,D,3
2391,24.3403664,x,yes,D3,2.167715278,1.25,6,D,3
2392,24.5903664,x,yes,D3,1.995399837,1.25,6,D,3
2393,24.8403664,x,yes,D3,1.829495126,1.25,6,D,3
2394,25.0903664,x,yes,D3,1.688082783,1.25,6,D,3
2395,25.3403664,x,yes,D3,1.541401005,1.25,6,D,3
2396,25.5903664,x,yes,D3,1.357504736,1.25,6,D,3
2397,0.831919371,xi,yes,D3,0.042409786,1.25,6,D,3
2398,1.081919371,xi,yes,D3,2.869076986,1.25,6,D,3
2399,1.331919371,xi,yes,D3,5.888849219,1.25,6,D,3
2400,1.581919371,xi,yes,D3,9.823412306,1.25,6,D,3
2401,1.831919371,xi,yes,D3,12.94838463,1.25,6,D,3
2402,2.081919371,xi,yes,D3,15.15845513,1.25,6,D,3
2403,2.331919371,xi,yes,D3,19.36448203,1.25,6,D,3
2404,2.581919371,xi,yes,D3,23.5755962,1.25,6,D,3
2405,2.831919372,xi,yes,D3,27.44942743,1.25,6,D,3
2406,3.081919372,xi,yes,D3,31.7924191,1.25,6,D,3
2407,3.331919372,xi,yes,D3,36.41652383,1.25,6,D,3
2408,3.581919372,xi,yes,D3,41.56072367,1.25,6,D,3
2409,3.831919372,xi,yes,D3,47.85987976,1.25,6,D,3
2410,4.081919372,xi,yes,D3,53.80688629,1.25,6,D,3
2411,4.331919372,xi,yes,D3,60.59536964,1.25,6,D,3
2412,4.581919372,xi,yes,D3,68.15727311,1.25,6,D,3
2413,4.831919372,xi,yes,D3,76.57681967,1.25,6,D,3
2414,5.081919372,xi,yes,D3,83.35327317,1.25,6,D,3
2415,5.331919372,xi,yes,D3,87.89480578,1.25,6,D,3
2416,5.581919372,xi,yes,D3,88.3483128,1.25,6,D,3
2417,5.831919372,xi,yes,D3,84.23899534,1.25,6,D,3
2418,6.081919372,xi,yes,D3,76.65238823,1.25,6,D,3
2419,6.331919372,xi,yes,D3,68.42857429,1.25,6,D,3
2420,6.581919372,xi,yes,D3,60.08855468,1.25,6,D,3
2421,6.831919372,xi,yes,D3,52.28559833,1.25,6,D,3
2422,7.081919372,xi,yes,D3,49.02675875,1.25,6,D,3
2423,7.331919372,xi,yes,D3,47.82796032,1.25,6,D,3
2424,7.581919372,xi,yes,D3,47.09416956,1.25,6,D,3
2425,7.831919372,xi,yes,D3,46.60388745,1.25,6,D,3
2426,8.081919372,xi,yes,D3,46.43970197,1.25,6,D,3
2427,8.331919372,xi,yes,D3,46.41289502,1.25,6,D,3
2428,8.581919372,xi,yes,D3,46.67704099,1.25,6,D,3
2429,8.831919372,xi,yes,D3,47.08689038,1.25,6,D,3
2430,9.081919372,xi,yes,D3,47.57211265,1.25,6,D,3
2431,9.331919372,xi,yes,D3,48.16742864,1.25,6,D,3
2432,9.581919372,xi,yes,D3,48.73253659,1.25,6,D,3
2433,9.831919372,xi,yes,D3,49.24902107,1.25,6,D,3
2434,10.08191937,xi,yes,D3,49.54416658,1.25,6,D,3
2435,10.33191937,xi,yes,D3,49.57103451,1.25,6,D,3
2436,10.58191937,xi,yes,D3,49.27986479,1.25,6,D,3
2437,10.83191937,xi,yes,D3,48.71403797,1.25,6,D,3
2438,11.08191937,xi,yes,D3,47.9617586,1.25,6,D,3
2439,11.33191937,xi,yes,D3,47.19427818,1.25,6,D,3
2440,11.58191937,xi,yes,D3,46.22553635,1.25,6,D,3
2441,11.83191937,xi,yes,D3,45.32068022,1.25,6,D,3
2442,12.08191937,xi,yes,D3,44.47060313,1.25,6,D,3
2443,12.33191937,xi,yes,D3,43.54331598,1.25,6,D,3
2444,12.58191937,xi,yes,D3,42.55563644,1.25,6,D,3
2445,12.83191937,xi,yes,D3,41.48737432,1.25,6,D,3
2446,13.08191937,xi,yes,D3,39.87567777,1.25,6,D,3
2447,13.33191937,xi,yes,D3,38.827449,1.25,6,D,3
2448,13.58191937,xi,yes,D3,38.21822977,1.25,6,D,3
2449,13.83191937,xi,yes,D3,37.59181996,1.25,6,D,3
2450,14.08191937,xi,yes,D3,36.89026057,1.25,6,D,3
2451,14.33191937,xi,yes,D3,36.1564878,1.25,6,D,3
2452,14.58191937,xi,yes,D3,35.3593538,1.25,6,D,3
2453,14.83191937,xi,yes,D3,34.57238593,1.25,6,D,3
2454,15.08191937,xi,yes,D3,33.78627685,1.25,6,D,3
2455,15.33191937,xi,yes,D3,33.00601271,1.25,6,D,3
2456,15.58191937,xi,yes,D3,32.25616657,1.25,6,D,3
2457,15.83191937,xi,yes,D3,31.44526355,1.25,6,D,3
2458,16.08191937,xi,yes,D3,30.56909521,1.25,6,D,3
2459,16.33191937,xi,yes,D3,29.78402297,1.25,6,D,3
2460,16.58191937,xi,yes,D3,29.01336243,1.25,6,D,3
2461,16.83191937,xi,yes,D3,28.46495593,1.25,6,D,3
2462,17.08191937,xi,yes,D3,28.01269237,1.25,6,D,3
2463,17.33191937,xi,yes,D3,27.51543234,1.25,6,D,3
